comment_id,video_id,channel_title,platform,text,like_count,reply_count,published_at,extracted_at
cmt_00886,vid_0037,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",57,5,2025-07-11 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00887,vid_0060,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.",92,7,2026-02-18 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00888,vid_0038,CiviqueMontréal,youtube,"This is propaganda, plain and simple.",122,8,2025-06-05 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00889,vid_0035,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,61,7,2025-08-09 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00890,vid_0055,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",64,18,2025-12-14 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00891,vid_0074,CiviqueMontréal,youtube,What about the provincial angle?,66,6,2025-06-01 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00892,vid_0006,PolicyPulse,youtube,Et le point de vue des provinces?,82,13,2025-10-13 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00893,vid_0059,PolicyPulse,youtube,What about the provincial angle?,111,15,2026-01-16 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00894,vid_0049,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,148,0,2025-11-05 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00895,vid_0068,CiviqueMontréal,youtube,What about the provincial angle?,19,11,2025-08-25 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00896,vid_0018,PolicyPulse,youtube,Contenu très partial et inexact.,51,7,2025-11-29 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00897,vid_0068,CiviqueMontréal,youtube,"À voir, j'attends la suite.",85,7,2025-08-23 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00898,vid_0048,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",4,11,2025-11-25 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00899,vid_0039,CiviqueMontréal,youtube,Stop spreading misinformation!,102,9,2025-11-22 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00900,vid_0041,CiviqueMontréal,youtube,"À voir, j'attends la suite.",18,19,2025-09-01 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00901,vid_0077,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.",113,18,2026-01-28 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00902,vid_0067,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,121,15,2025-10-17 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00903,vid_0041,CiviqueMontréal,youtube,Contenu très partial et inexact.,16,11,2025-09-02 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00904,vid_0063,PolicyPulse,youtube,I wonder what the polling numbers say about this.,101,2,2025-10-06 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00905,vid_0012,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",72,9,2026-01-19 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00906,vid_0078,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",0,3,2026-03-14 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00907,vid_0056,PolicyPulse,youtube,Stop spreading misinformation!,34,14,2025-10-19 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00908,vid_0064,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,51,17,2025-06-10 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00909,vid_0043,PolicyPulse,youtube,"Terrible take, you missed the entire point.",33,2,2026-03-05 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00910,vid_0052,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,146,19,2025-08-04 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00911,vid_0009,PolicyPulse,youtube,"Terrible take, you missed the entire point.",129,12,2025-07-01 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00912,vid_0022,PolicyPulse,youtube,What about the provincial angle?,42,5,2025-12-17 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00913,vid_0063,PolicyPulse,youtube,I wonder what the polling numbers say about this.,138,10,2025-10-05 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00914,vid_0034,PolicyPulse,youtube,I wonder what the polling numbers say about this.,90,10,2026-01-05 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00915,vid_0072,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",146,6,2025-11-04 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00916,vid_0062,CiviqueMontréal,youtube,Et le point de vue des provinces?,84,16,2025-10-16 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00917,vid_0024,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",21,4,2025-11-18 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00918,vid_0071,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",89,7,2025-05-31 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00919,vid_0065,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",111,3,2026-03-24 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00920,vid_0003,CiviqueMontréal,youtube,Contenu très partial et inexact.,93,8,2025-11-20 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00921,vid_0057,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",120,19,2026-03-23 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00922,vid_0009,PolicyPulse,youtube,"Terrible take, you missed the entire point.",58,5,2025-07-01 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00923,vid_0064,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,120,9,2025-06-08 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00924,vid_0020,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.",85,17,2025-11-01 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00925,vid_0070,CiviqueMontréal,youtube,You clearly don't understand how policy works.,65,13,2025-11-23 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00926,vid_0021,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,148,4,2025-09-13 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00927,vid_0074,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,21,4,2025-05-30 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00928,vid_0048,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,53,13,2025-11-24 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00929,vid_0026,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",133,18,2025-09-01 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00930,vid_0045,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",52,3,2026-03-10 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00931,vid_0025,PolicyPulse,youtube,"Terrible take, you missed the entire point.",93,4,2025-10-01 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00932,vid_0058,PolicyPulse,youtube,"Terrible take, you missed the entire point.",60,13,2026-01-04 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00933,vid_0044,PolicyPulse,youtube,You clearly don't understand how policy works.,100,18,2026-01-18 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00934,vid_0011,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,113,19,2026-02-17 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00935,vid_0047,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,88,6,2026-02-16 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00936,vid_0045,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",39,16,2026-03-09 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00937,vid_0042,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",4,2,2026-04-30 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00938,vid_0052,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,100,15,2025-08-04 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00939,vid_0028,PolicyPulse,youtube,"Great analysis, very informative and balanced.",37,8,2025-09-03 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00940,vid_0061,PolicyPulse,youtube,"Great analysis, very informative and balanced.",136,6,2025-12-08 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00941,vid_0016,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",12,10,2026-04-17 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00942,vid_0071,CiviqueMontréal,youtube,"This is propaganda, plain and simple.",80,1,2025-05-31 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00943,vid_0017,PolicyPulse,youtube,"Terrible take, you missed the entire point.",133,4,2025-09-03 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00944,vid_0031,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,50,4,2025-11-04 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00945,vid_0010,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",86,17,2025-06-28 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00946,vid_0067,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,5,6,2025-10-18 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00947,vid_0063,PolicyPulse,youtube,"This is propaganda, plain and simple.",48,18,2025-10-05 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00948,vid_0023,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",9,14,2025-07-20 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00949,vid_0013,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",73,1,2026-03-19 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00950,vid_0060,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",55,19,2026-02-19 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00951,vid_0049,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",5,4,2025-11-04 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00952,vid_0049,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",35,15,2025-11-05 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00953,vid_0033,PolicyPulse,youtube,Exactly what I needed to understand the issue.,7,9,2026-04-22 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00954,vid_0003,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",13,4,2025-11-20 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00955,vid_0045,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,9,1,2026-03-08 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00956,vid_0052,PolicyPulse,youtube,What about the provincial angle?,122,8,2025-08-06 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00957,vid_0058,PolicyPulse,youtube,You clearly don't understand how policy works.,113,19,2026-01-05 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00958,vid_0046,PolicyPulse,youtube,Contenu très partial et inexact.,134,16,2025-05-13 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00959,vid_0058,PolicyPulse,youtube,Contenu très partial et inexact.,140,11,2026-01-04 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00960,vid_0013,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",101,17,2026-03-19 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00961,vid_0034,PolicyPulse,youtube,Contenu très partial et inexact.,119,17,2026-01-07 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00962,vid_0048,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,15,15,2025-11-24 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00963,vid_0074,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",86,13,2025-05-31 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00964,vid_0072,CiviqueMontréal,youtube,You clearly don't understand how policy works.,33,5,2025-11-03 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00965,vid_0057,PolicyPulse,youtube,Contenu très partial et inexact.,66,12,2026-03-22 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00966,vid_0037,CiviqueMontréal,youtube,You clearly don't understand how policy works.,120,10,2025-07-09 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00967,vid_0007,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,37,17,2026-01-03 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00968,vid_0061,PolicyPulse,youtube,"Great analysis, very informative and balanced.",128,1,2025-12-09 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00969,vid_0040,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,112,12,2026-02-08 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00970,vid_0029,PolicyPulse,youtube,"Great analysis, very informative and balanced.",42,5,2025-05-28 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00971,vid_0074,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,148,9,2025-05-30 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00972,vid_0032,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",120,1,2025-07-11 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00973,vid_0063,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,50,4,2025-10-05 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00974,vid_0023,CiviqueMontréal,youtube,Stop spreading misinformation!,55,19,2025-07-21 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00975,vid_0054,PolicyPulse,youtube,"Terrible take, you missed the entire point.",118,7,2025-07-26 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00976,vid_0039,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",121,15,2025-11-22 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00977,vid_0076,PolicyPulse,youtube,"I learned so much from this video, keep it up!",125,5,2025-12-04 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00978,vid_0033,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,103,18,2026-04-22 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00979,vid_0076,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,52,12,2025-12-04 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00980,vid_0001,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,1,0,2025-05-11 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00981,vid_0012,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",97,10,2026-01-20 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00982,vid_0039,CiviqueMontréal,youtube,Et le point de vue des provinces?,2,5,2025-11-22 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00983,vid_0001,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",46,10,2025-05-09 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00984,vid_0021,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",67,13,2025-09-14 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00985,vid_0050,CiviqueMontréal,youtube,You clearly don't understand how policy works.,119,18,2025-10-31 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00986,vid_0067,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,33,1,2025-10-18 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00987,vid_0034,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,64,1,2026-01-05 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00988,vid_0011,PolicyPulse,youtube,Stop spreading misinformation!,94,15,2026-02-17 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00989,vid_0050,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,4,10,2025-11-01 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00990,vid_0029,PolicyPulse,youtube,Exactly what I needed to understand the issue.,19,6,2025-05-30 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00991,vid_0074,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,71,8,2025-05-31 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00992,vid_0062,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,42,5,2025-10-16 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00993,vid_0035,CiviqueMontréal,youtube,"À voir, j'attends la suite.",5,15,2025-08-10 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00994,vid_0034,PolicyPulse,youtube,What about the provincial angle?,129,12,2026-01-06 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00995,vid_0052,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",143,17,2025-08-05 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00996,vid_0029,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",77,4,2025-05-28 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00997,vid_0022,PolicyPulse,youtube,I wonder what the polling numbers say about this.,41,18,2025-12-18 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00998,vid_0067,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,39,4,2025-10-17 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00999,vid_0064,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",105,8,2025-06-08 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01000,vid_0001,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",133,13,2025-05-09 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01001,vid_0027,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",48,5,2026-03-31 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01002,vid_0000,PolicyPulse,youtube,What about the provincial angle?,100,9,2025-09-03 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01003,vid_0029,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,16,16,2025-05-28 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01004,vid_0046,PolicyPulse,youtube,"À voir, j'attends la suite.",31,0,2025-05-12 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01005,vid_0076,PolicyPulse,youtube,"Excellent travail, très équilibré.",62,7,2025-12-04 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01006,vid_0041,CiviqueMontréal,youtube,"À voir, j'attends la suite.",131,9,2025-09-01 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01007,vid_0077,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,148,1,2026-01-29 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01008,vid_0066,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,76,2,2025-10-03 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01009,vid_0053,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",78,16,2026-03-23 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01010,vid_0075,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,5,8,2026-04-01 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01011,vid_0010,PolicyPulse,youtube,"I learned so much from this video, keep it up!",21,14,2025-06-29 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01012,vid_0060,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",15,7,2026-02-19 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01013,vid_0053,PolicyPulse,youtube,"Terrible take, you missed the entire point.",132,10,2026-03-22 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01014,vid_0055,CiviqueMontréal,youtube,Et le point de vue des provinces?,4,9,2025-12-16 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01015,vid_0069,PolicyPulse,youtube,Exactly what I needed to understand the issue.,59,3,2025-11-29 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01016,vid_0032,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,58,13,2025-07-12 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01017,vid_0034,PolicyPulse,youtube,"Excellent travail, très équilibré.",130,3,2026-01-06 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01018,vid_0021,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,47,11,2025-09-12 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01019,vid_0042,PolicyPulse,youtube,"This is completely biased, I can't believe this.",20,1,2026-04-30 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01020,vid_0052,PolicyPulse,youtube,I wonder what the polling numbers say about this.,35,10,2025-08-06 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01021,vid_0002,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",39,8,2025-10-30 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01022,vid_0023,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",119,1,2025-07-21 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01023,vid_0005,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",28,6,2025-06-09 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01024,vid_0066,PolicyPulse,youtube,You clearly don't understand how policy works.,48,4,2025-10-03 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01025,vid_0007,CiviqueMontréal,youtube,Contenu très partial et inexact.,44,2,2026-01-02 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01026,vid_0026,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",112,14,2025-08-31 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01027,vid_0005,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,148,2,2025-06-10 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01028,vid_0053,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",50,6,2026-03-22 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01029,vid_0010,PolicyPulse,youtube,"À voir, j'attends la suite.",41,18,2025-06-28 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01030,vid_0026,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",99,3,2025-08-31 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01031,vid_0034,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",143,11,2026-01-05 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01032,vid_0079,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,86,1,2025-07-26 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01033,vid_0016,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",20,13,2026-04-18 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01034,vid_0077,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",89,8,2026-01-27 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01035,vid_0046,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",55,4,2025-05-12 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01036,vid_0034,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,9,19,2026-01-06 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01037,vid_0079,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",63,14,2025-07-25 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01038,vid_0067,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",36,0,2025-10-18 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01039,vid_0007,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",50,2,2026-01-01 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01040,vid_0051,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",141,17,2026-03-10 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01041,vid_0019,PolicyPulse,youtube,I wonder what the polling numbers say about this.,27,1,2025-08-11 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01042,vid_0063,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,36,12,2025-10-04 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01043,vid_0021,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,139,11,2025-09-12 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01044,vid_0033,PolicyPulse,youtube,I wonder what the polling numbers say about this.,97,5,2026-04-24 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01045,vid_0036,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",108,17,2026-02-02 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_01046,vid_0078,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,63,18,2026-03-15 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
